Date,000001.SS_target,^FTSE_target,^GDAXI_target,^GSPC_target,^HSI_target,^IXIC_target,^N225_target
2005-03-07,0.1369718925282404,0.0758419706879628,0.0899845878224321,0.0976859317431689,0.1202787190471761,0.1234520805743983,0.0812782608280178
2005-03-08,0.1371948510775189,0.072401256701827,0.0894245368346193,0.1042852466565593,0.1098304221895619,0.1247806090616695,0.0749166522589968
2005-03-09,0.1615061519276208,0.0752586687321241,0.0941256900876597,0.1044330991983944,0.1114261842026122,0.1244181455602133,0.0823565943300718
2005-03-10,0.1616688281416152,0.076606422220917,0.0949266853953518,0.1034636345810881,0.1117419543653948,0.1150212994654667,0.0824797791187989
2005-03-11,0.1617855930282962,0.0763965574852932,0.0945761954431207,0.1042057436972969,0.1117909243875349,0.116187239170308,0.0844960117326046
2005-03-14,0.1752429216539248,0.0720075092225221,0.0888975845697888,0.1048166921131279,0.1140720371696736,0.1116025252853586,0.0853068254442722
2005-03-15,0.178975180635414,0.083012182735179,0.1079265238752983,0.1080191863327781,0.1054217403355972,0.1143102829374773,0.0837468624966696
2005-03-16,0.1816489579333293,0.0818538089284003,0.1071715818089699,0.1074753212008129,0.105383876279837,0.1133961143541,0.0893169086196176
2005-03-17,0.1833321359344128,0.0820090551514705,0.1050711044145671,0.1074298262995891,0.1052594053476643,0.1137159515735296,0.0921552083818698
2005-03-18,0.1840530903771968,0.0824801008475028,0.1074535224700875,0.1054848620497018,0.1048367595549758,0.107129391708452,0.0917428569297264
2005-03-21,0.1900224609196276,0.0826535258290967,0.1094344108653531,0.1102098514921612,0.1005015804189107,0.1104106794433914,0.0906963029346511
2005-03-22,0.1733722444632836,0.083673555746325,0.1093874169773016,0.1103224281370024,0.1073261563158463,0.1104955878352557,0.0960796222128447
2005-03-23,0.1578814533983739,0.0832787305719023,0.1088972483156539,0.0994122289760791,0.1074007944707856,0.1016211979225193,0.0944771910624157
2005-03-24,0.1574113638521194,0.078515594340445,0.1083404946375588,0.0970801077355388,0.1038332423756543,0.1015602334693215,0.0889015241736035
2005-03-25,0.1567478276399346,0.0779519477075312,0.1081570372153883,0.0929563205290261,0.0994664712926246,0.0941665627803028,0.0888925841723611
2005-03-28,0.1553532065808994,0.073391240376572,0.1025931838189488,0.0880394569826538,0.1030149724222332,0.0935027457893324,0.0998486449418998
